group_id,input_time,input_file_t0,input_file_t3,input_file_t10,input_file_t13,target_0h_expected,target_0h_actual,target_0h_file,target_0h_mode,target_0h_diff_sec,target_1h_expected,target_1h_actual,target_1h_file,target_1h_mode,target_1h_diff_sec,target_2h_expected,target_2h_actual,target_2h_file,target_2h_mode,target_2h_diff_sec,target_3h_expected,target_3h_actual,target_3h_file,target_3h_mode,target_3h_diff_sec
1354,2025-08-19 19:20:08,NHB250819192008.RAWK487,NHB250819192304.RAWK48B,NHB250819193008.RAWK48E,NHB250819193303.RAWK48J,2025-08-19 19:20:08,2025-08-19 19:20:08,NHB250819192008.RAWK487,Long Range,0.0,2025-08-19 20:20:08,2025-08-19 20:20:08,NHB250819202008.RAWK49G,Long Range,0.0,2025-08-19 21:20:08,2025-08-19 21:20:09,NHB250819212009.RAWK4AS,Long Range,1.0,2025-08-19 22:20:08,2025-08-19 22:20:08,NHB250819222008.RAWK4C1,Long Range,0.0
1355,2025-08-19 19:40:08,NHB250819194008.RAWK48M,NHB250819194303.RAWK48S,NHB250819195008.RAWK48V,NHB250819195304.RAWK48Z,2025-08-19 19:40:08,2025-08-19 19:40:08,NHB250819194008.RAWK48M,Long Range,0.0,2025-08-19 20:40:08,2025-08-19 20:40:08,NHB250819204008.RAWK49X,Long Range,0.0,2025-08-19 21:40:08,2025-08-19 21:40:08,NHB250819214008.RAWK4B6,Long Range,0.0,2025-08-19 22:40:08,2025-08-19 22:40:08,NHB250819224008.RAWK4CF,Long Range,0.0
1356,2025-08-19 20:00:08,NHB250819200008.RAWK492,NHB250819200303.RAWK496,NHB250819201008.RAWK499,NHB250819201304.RAWK49D,2025-08-19 20:00:08,2025-08-19 20:00:08,NHB250819200008.RAWK492,Long Range,0.0,2025-08-19 21:00:08,2025-08-19 21:00:08,NHB250819210008.RAWK4AB,Long Range,0.0,2025-08-19 22:00:08,2025-08-19 22:00:07,NHB250819220007.RAWK4BL,Long Range,1.0,2025-08-19 23:00:08,2025-08-19 23:00:07,NHB250819230007.RAWK4CW,Long Range,1.0
1357,2025-08-19 20:20:08,NHB250819202008.RAWK49G,NHB250819202304.RAWK49L,NHB250819203008.RAWK49P,NHB250819203303.RAWK49U,2025-08-19 20:20:08,2025-08-19 20:20:08,NHB250819202008.RAWK49G,Long Range,0.0,2025-08-19 21:20:08,2025-08-19 21:20:09,NHB250819212009.RAWK4AS,Long Range,1.0,2025-08-19 22:20:08,2025-08-19 22:20:08,NHB250819222008.RAWK4C1,Long Range,0.0,2025-08-19 23:20:08,2025-08-19 23:20:08,NHB250819232008.RAWK4DA,Long Range,0.0
1358,2025-08-19 20:40:08,NHB250819204008.RAWK49X,NHB250819204303.RAWK4A1,NHB250819205008.RAWK4A4,NHB250819205303.RAWK4A8,2025-08-19 20:40:08,2025-08-19 20:40:08,NHB250819204008.RAWK49X,Long Range,0.0,2025-08-19 21:40:08,2025-08-19 21:40:08,NHB250819214008.RAWK4B6,Long Range,0.0,2025-08-19 22:40:08,2025-08-19 22:40:08,NHB250819224008.RAWK4CF,Long Range,0.0,2025-08-19 23:40:08,2025-08-19 23:40:07,NHB250819234007.RAWK4DR,Long Range,1.0
1359,2025-08-19 21:00:08,NHB250819210008.RAWK4AB,NHB250819210304.RAWK4AF,NHB250819211008.RAWK4AJ,NHB250819211304.RAWK4AN,2025-08-19 21:00:08,2025-08-19 21:00:08,NHB250819210008.RAWK4AB,Long Range,0.0,2025-08-19 22:00:08,2025-08-19 22:00:07,NHB250819220007.RAWK4BL,Long Range,1.0,2025-08-19 23:00:08,2025-08-19 23:00:07,NHB250819230007.RAWK4CW,Long Range,1.0,2025-08-20 00:00:08,2025-08-20 00:00:08,NHB250820000008.RAWK4E5,Long Range,0.0
1360,2025-08-19 21:20:09,NHB250819212009.RAWK4AS,NHB250819212304.RAWK4AW,NHB250819213008.RAWK4AZ,NHB250819213303.RAWK4B3,2025-08-19 21:20:09,2025-08-19 21:20:09,NHB250819212009.RAWK4AS,Long Range,0.0,2025-08-19 22:20:09,2025-08-19 22:20:08,NHB250819222008.RAWK4C1,Long Range,1.0,2025-08-19 23:20:09,2025-08-19 23:20:08,NHB250819232008.RAWK4DA,Long Range,1.0,2025-08-20 00:20:09,2025-08-20 00:20:08,NHB250820002008.RAWK4EK,Long Range,1.0
1361,2025-08-19 21:40:08,NHB250819214008.RAWK4B6,NHB250819214304.RAWK4BA,NHB250819215007.RAWK4BD,NHB250819215303.RAWK4BH,2025-08-19 21:40:08,2025-08-19 21:40:08,NHB250819214008.RAWK4B6,Long Range,0.0,2025-08-19 22:40:08,2025-08-19 22:40:08,NHB250819224008.RAWK4CF,Long Range,0.0,2025-08-19 23:40:08,2025-08-19 23:40:07,NHB250819234007.RAWK4DR,Long Range,1.0,2025-08-20 00:40:08,2025-08-20 00:40:08,NHB250820004008.RAWK4F0,Long Range,0.0
1362,2025-08-19 22:00:07,NHB250819220007.RAWK4BL,NHB250819220303.RAWK4BR,NHB250819221008.RAWK4BU,NHB250819221303.RAWK4BY,2025-08-19 22:00:07,2025-08-19 22:00:07,NHB250819220007.RAWK4BL,Long Range,0.0,2025-08-19 23:00:07,2025-08-19 23:00:07,NHB250819230007.RAWK4CW,Long Range,0.0,2025-08-20 00:00:07,2025-08-20 00:00:08,NHB250820000008.RAWK4E5,Long Range,1.0,2025-08-20 01:00:07,2025-08-20 01:00:08,NHB250820010008.RAWK4FE,Long Range,1.0
1363,2025-08-19 22:20:08,NHB250819222008.RAWK4C1,NHB250819222304.RAWK4C5,NHB250819223007.RAWK4C8,NHB250819223303.RAWK4CC,2025-08-19 22:20:08,2025-08-19 22:20:08,NHB250819222008.RAWK4C1,Long Range,0.0,2025-08-19 23:20:08,2025-08-19 23:20:08,NHB250819232008.RAWK4DA,Long Range,0.0,2025-08-20 00:20:08,2025-08-20 00:20:08,NHB250820002008.RAWK4EK,Long Range,0.0,2025-08-20 01:20:08,2025-08-20 01:20:08,NHB250820012008.RAWK4FV,Long Range,0.0
1364,2025-08-19 22:40:08,NHB250819224008.RAWK4CF,NHB250819224303.RAWK4CK,NHB250819225008.RAWK4CN,NHB250819225303.RAWK4CT,2025-08-19 22:40:08,2025-08-19 22:40:08,NHB250819224008.RAWK4CF,Long Range,0.0,2025-08-19 23:40:08,2025-08-19 23:40:07,NHB250819234007.RAWK4DR,Long Range,1.0,2025-08-20 00:40:08,2025-08-20 00:40:08,NHB250820004008.RAWK4F0,Long Range,0.0,2025-08-20 01:40:08,2025-08-20 01:40:07,NHB250820014007.RAWK4G9,Long Range,1.0
1365,2025-08-19 23:00:07,NHB250819230007.RAWK4CW,NHB250819230303.RAWK4D0,NHB250819231008.RAWK4D3,NHB250819231304.RAWK4D7,2025-08-19 23:00:07,2025-08-19 23:00:07,NHB250819230007.RAWK4CW,Long Range,0.0,2025-08-20 00:00:07,2025-08-20 00:00:08,NHB250820000008.RAWK4E5,Long Range,1.0,2025-08-20 01:00:07,2025-08-20 01:00:08,NHB250820010008.RAWK4FE,Long Range,1.0,2025-08-20 02:00:07,2025-08-20 02:00:08,NHB250820020008.RAWK4GP,Long Range,1.0
1366,2025-08-19 23:20:08,NHB250819232008.RAWK4DA,NHB250819232304.RAWK4DE,NHB250819233007.RAWK4DH,NHB250819233304.RAWK4DM,2025-08-19 23:20:08,2025-08-19 23:20:08,NHB250819232008.RAWK4DA,Long Range,0.0,2025-08-20 00:20:08,2025-08-20 00:20:08,NHB250820002008.RAWK4EK,Long Range,0.0,2025-08-20 01:20:08,2025-08-20 01:20:08,NHB250820012008.RAWK4FV,Long Range,0.0,2025-08-20 02:20:08,2025-08-20 02:20:08,NHB250820022008.RAWK4H4,Long Range,0.0
1367,2025-08-19 23:40:07,NHB250819234007.RAWK4DR,NHB250819234303.RAWK4DV,NHB250819235008.RAWK4DY,NHB250819235303.RAWK4E2,2025-08-19 23:40:07,2025-08-19 23:40:07,NHB250819234007.RAWK4DR,Long Range,0.0,2025-08-20 00:40:07,2025-08-20 00:40:08,NHB250820004008.RAWK4F0,Long Range,1.0,2025-08-20 01:40:07,2025-08-20 01:40:07,NHB250820014007.RAWK4G9,Long Range,0.0,2025-08-20 02:40:07,2025-08-20 02:40:07,NHB250820024007.RAWK4HJ,Long Range,0.0
1368,2025-08-20 00:00:08,NHB250820000008.RAWK4E5,NHB250820000303.RAWK4E9,NHB250820001008.RAWK4EC,NHB250820001303.RAWK4EG,2025-08-20 00:00:08,2025-08-20 00:00:08,NHB250820000008.RAWK4E5,Long Range,0.0,2025-08-20 01:00:08,2025-08-20 01:00:08,NHB250820010008.RAWK4FE,Long Range,0.0,2025-08-20 02:00:08,2025-08-20 02:00:08,NHB250820020008.RAWK4GP,Long Range,0.0,2025-08-20 03:00:08,2025-08-20 03:00:08,NHB250820030008.RAWK4HZ,Long Range,0.0
1369,2025-08-20 00:20:08,NHB250820002008.RAWK4EK,NHB250820002304.RAWK4EP,NHB250820003008.RAWK4ET,NHB250820003304.RAWK4EX,2025-08-20 00:20:08,2025-08-20 00:20:08,NHB250820002008.RAWK4EK,Long Range,0.0,2025-08-20 01:20:08,2025-08-20 01:20:08,NHB250820012008.RAWK4FV,Long Range,0.0,2025-08-20 02:20:08,2025-08-20 02:20:08,NHB250820022008.RAWK4H4,Long Range,0.0,2025-08-20 03:20:08,2025-08-20 03:20:08,NHB250820032008.RAWK4JD,Long Range,0.0
1370,2025-08-20 00:40:08,NHB250820004008.RAWK4F0,NHB250820004305.RAWK4F4,NHB250820005008.RAWK4F7,NHB250820005305.RAWK4FB,2025-08-20 00:40:08,2025-08-20 00:40:08,NHB250820004008.RAWK4F0,Long Range,0.0,2025-08-20 01:40:08,2025-08-20 01:40:07,NHB250820014007.RAWK4G9,Long Range,1.0,2025-08-20 02:40:08,2025-08-20 02:40:07,NHB250820024007.RAWK4HJ,Long Range,1.0,2025-08-20 03:40:08,2025-08-20 03:40:08,NHB250820034008.RAWK4JU,Long Range,0.0
1371,2025-08-20 01:00:08,NHB250820010008.RAWK4FE,NHB250820010303.RAWK4FJ,NHB250820011008.RAWK4FM,NHB250820011303.RAWK4FS,2025-08-20 01:00:08,2025-08-20 01:00:08,NHB250820010008.RAWK4FE,Long Range,0.0,2025-08-20 02:00:08,2025-08-20 02:00:08,NHB250820020008.RAWK4GP,Long Range,0.0,2025-08-20 03:00:08,2025-08-20 03:00:08,NHB250820030008.RAWK4HZ,Long Range,0.0,2025-08-20 04:00:08,2025-08-20 04:00:07,NHB250820040007.RAWK4K8,Long Range,1.0
1372,2025-08-20 01:20:08,NHB250820012008.RAWK4FV,NHB250820012303.RAWK4FZ,NHB250820013008.RAWK4G2,NHB250820013304.RAWK4G6,2025-08-20 01:20:08,2025-08-20 01:20:08,NHB250820012008.RAWK4FV,Long Range,0.0,2025-08-20 02:20:08,2025-08-20 02:20:08,NHB250820022008.RAWK4H4,Long Range,0.0,2025-08-20 03:20:08,2025-08-20 03:20:08,NHB250820032008.RAWK4JD,Long Range,0.0,2025-08-20 04:20:08,2025-08-20 04:20:08,NHB250820042008.RAWK4KN,Long Range,0.0
1373,2025-08-20 01:40:07,NHB250820014007.RAWK4G9,NHB250820014304.RAWK4GD,NHB250820015008.RAWK4GG,NHB250820015303.RAWK4GL,2025-08-20 01:40:07,2025-08-20 01:40:07,NHB250820014007.RAWK4G9,Long Range,0.0,2025-08-20 02:40:07,2025-08-20 02:40:07,NHB250820024007.RAWK4HJ,Long Range,0.0,2025-08-20 03:40:07,2025-08-20 03:40:08,NHB250820034008.RAWK4JU,Long Range,1.0,2025-08-20 04:40:07,2025-08-20 04:40:08,NHB250820044008.RAWK4L3,Long Range,1.0
1374,2025-08-20 02:00:08,NHB250820020008.RAWK4GP,NHB250820020303.RAWK4GU,NHB250820021008.RAWK4GX,NHB250820021303.RAWK4H1,2025-08-20 02:00:08,2025-08-20 02:00:08,NHB250820020008.RAWK4GP,Long Range,0.0,2025-08-20 03:00:08,2025-08-20 03:00:08,NHB250820030008.RAWK4HZ,Long Range,0.0,2025-08-20 04:00:08,2025-08-20 04:00:07,NHB250820040007.RAWK4K8,Long Range,1.0,2025-08-20 05:00:08,2025-08-20 05:00:07,NHB250820050007.RAWK4LH,Long Range,1.0
1375,2025-08-20 02:20:08,NHB250820022008.RAWK4H4,NHB250820022304.RAWK4H8,NHB250820023007.RAWK4HB,NHB250820023303.RAWK4HF,2025-08-20 02:20:08,2025-08-20 02:20:08,NHB250820022008.RAWK4H4,Long Range,0.0,2025-08-20 03:20:08,2025-08-20 03:20:08,NHB250820032008.RAWK4JD,Long Range,0.0,2025-08-20 04:20:08,2025-08-20 04:20:08,NHB250820042008.RAWK4KN,Long Range,0.0,2025-08-20 05:20:08,2025-08-20 05:20:08,NHB250820052008.RAWK4LY,Long Range,0.0
1376,2025-08-20 02:40:07,NHB250820024007.RAWK4HJ,NHB250820024304.RAWK4HN,NHB250820025007.RAWK4HS,NHB250820025304.RAWK4HW,2025-08-20 02:40:07,2025-08-20 02:40:07,NHB250820024007.RAWK4HJ,Long Range,0.0,2025-08-20 03:40:07,2025-08-20 03:40:08,NHB250820034008.RAWK4JU,Long Range,1.0,2025-08-20 04:40:07,2025-08-20 04:40:08,NHB250820044008.RAWK4L3,Long Range,1.0,2025-08-20 05:40:07,2025-08-20 05:40:08,NHB250820054008.RAWK4MC,Long Range,1.0
1377,2025-08-20 03:00:08,NHB250820030008.RAWK4HZ,NHB250820030304.RAWK4J3,NHB250820031007.RAWK4J6,NHB250820031305.RAWK4JA,2025-08-20 03:00:08,2025-08-20 03:00:08,NHB250820030008.RAWK4HZ,Long Range,0.0,2025-08-20 04:00:08,2025-08-20 04:00:07,NHB250820040007.RAWK4K8,Long Range,1.0,2025-08-20 05:00:08,2025-08-20 05:00:07,NHB250820050007.RAWK4LH,Long Range,1.0,2025-08-20 06:00:08,2025-08-20 06:00:09,NHB250820060009.RAWK4MT,Long Range,1.0
1378,2025-08-20 03:20:08,NHB250820032008.RAWK4JD,NHB250820032303.RAWK4JH,NHB250820033008.RAWK4JL,NHB250820033303.RAWK4JR,2025-08-20 03:20:08,2025-08-20 03:20:08,NHB250820032008.RAWK4JD,Long Range,0.0,2025-08-20 04:20:08,2025-08-20 04:20:08,NHB250820042008.RAWK4KN,Long Range,0.0,2025-08-20 05:20:08,2025-08-20 05:20:08,NHB250820052008.RAWK4LY,Long Range,0.0,2025-08-20 06:20:08,2025-08-20 06:20:08,NHB250820062008.RAWK4N7,Long Range,0.0
1379,2025-08-20 03:40:08,NHB250820034008.RAWK4JU,NHB250820034303.RAWK4JY,NHB250820035007.RAWK4K1,NHB250820035303.RAWK4K5,2025-08-20 03:40:08,2025-08-20 03:40:08,NHB250820034008.RAWK4JU,Long Range,0.0,2025-08-20 04:40:08,2025-08-20 04:40:08,NHB250820044008.RAWK4L3,Long Range,0.0,2025-08-20 05:40:08,2025-08-20 05:40:08,NHB250820054008.RAWK4MC,Long Range,0.0,2025-08-20 06:40:08,2025-08-20 06:40:07,NHB250820064007.RAWK4NM,Long Range,1.0
1380,2025-08-20 04:00:07,NHB250820040007.RAWK4K8,NHB250820040303.RAWK4KC,NHB250820041007.RAWK4KF,NHB250820041304.RAWK4KK,2025-08-20 04:00:07,2025-08-20 04:00:07,NHB250820040007.RAWK4K8,Long Range,0.0,2025-08-20 05:00:07,2025-08-20 05:00:07,NHB250820050007.RAWK4LH,Long Range,0.0,2025-08-20 06:00:07,2025-08-20 06:00:09,NHB250820060009.RAWK4MT,Long Range,2.0,2025-08-20 07:00:07,2025-08-20 07:00:07,NHB250820070007.RAWK4P2,Long Range,0.0
1381,2025-08-20 04:20:08,NHB250820042008.RAWK4KN,NHB250820042304.RAWK4KT,NHB250820043007.RAWK4KW,NHB250820043303.RAWK4L0,2025-08-20 04:20:08,2025-08-20 04:20:08,NHB250820042008.RAWK4KN,Long Range,0.0,2025-08-20 05:20:08,2025-08-20 05:20:08,NHB250820052008.RAWK4LY,Long Range,0.0,2025-08-20 06:20:08,2025-08-20 06:20:08,NHB250820062008.RAWK4N7,Long Range,0.0,2025-08-20 07:20:08,2025-08-20 07:20:08,NHB250820072008.RAWK4PG,Long Range,0.0
1382,2025-08-20 04:40:08,NHB250820044008.RAWK4L3,NHB250820044303.RAWK4L7,NHB250820045008.RAWK4LA,NHB250820045304.RAWK4LE,2025-08-20 04:40:08,2025-08-20 04:40:08,NHB250820044008.RAWK4L3,Long Range,0.0,2025-08-20 05:40:08,2025-08-20 05:40:08,NHB250820054008.RAWK4MC,Long Range,0.0,2025-08-20 06:40:08,2025-08-20 06:40:07,NHB250820064007.RAWK4NM,Long Range,1.0,2025-08-20 07:40:08,2025-08-20 07:40:08,NHB250820074008.RAWK4PX,Long Range,0.0
1383,2025-08-20 05:00:07,NHB250820050007.RAWK4LH,NHB250820050304.RAWK4LM,NHB250820051008.RAWK4LR,NHB250820051303.RAWK4LV,2025-08-20 05:00:07,2025-08-20 05:00:07,NHB250820050007.RAWK4LH,Long Range,0.0,2025-08-20 06:00:07,2025-08-20 06:00:09,NHB250820060009.RAWK4MT,Long Range,2.0,2025-08-20 07:00:07,2025-08-20 07:00:07,NHB250820070007.RAWK4P2,Long Range,0.0,2025-08-20 08:00:07,2025-08-20 08:00:08,NHB250820080008.RAWK4RB,Long Range,1.0
1384,2025-08-20 05:20:08,NHB250820052008.RAWK4LY,NHB250820052303.RAWK4M2,NHB250820053007.RAWK4M5,NHB250820053304.RAWK4M9,2025-08-20 05:20:08,2025-08-20 05:20:08,NHB250820052008.RAWK4LY,Long Range,0.0,2025-08-20 06:20:08,2025-08-20 06:20:08,NHB250820062008.RAWK4N7,Long Range,0.0,2025-08-20 07:20:08,2025-08-20 07:20:08,NHB250820072008.RAWK4PG,Long Range,0.0,2025-08-20 08:20:08,2025-08-20 08:20:08,NHB250820082008.RAWK4RS,Long Range,0.0
1385,2025-08-20 05:40:08,NHB250820054008.RAWK4MC,NHB250820054303.RAWK4MG,NHB250820055008.RAWK4MK,NHB250820055304.RAWK4MP,2025-08-20 05:40:08,2025-08-20 05:40:08,NHB250820054008.RAWK4MC,Long Range,0.0,2025-08-20 06:40:08,2025-08-20 06:40:07,NHB250820064007.RAWK4NM,Long Range,1.0,2025-08-20 07:40:08,2025-08-20 07:40:08,NHB250820074008.RAWK4PX,Long Range,0.0,2025-08-20 08:40:08,2025-08-20 08:40:08,NHB250820084008.RAWK4S6,Long Range,0.0
1386,2025-08-20 06:00:09,NHB250820060009.RAWK4MT,NHB250820060303.RAWK4MX,NHB250820061007.RAWK4N0,NHB250820061303.RAWK4N4,2025-08-20 06:00:09,2025-08-20 06:00:09,NHB250820060009.RAWK4MT,Long Range,0.0,2025-08-20 07:00:09,2025-08-20 07:00:07,NHB250820070007.RAWK4P2,Long Range,2.0,2025-08-20 08:00:09,2025-08-20 08:00:08,NHB250820080008.RAWK4RB,Long Range,1.0,2025-08-20 09:00:09,2025-08-20 09:00:07,NHB250820090007.RAWK4SL,Long Range,2.0
1387,2025-08-20 06:20:08,NHB250820062008.RAWK4N7,NHB250820062303.RAWK4NB,NHB250820063007.RAWK4NE,NHB250820063304.RAWK4NJ,2025-08-20 06:20:08,2025-08-20 06:20:08,NHB250820062008.RAWK4N7,Long Range,0.0,2025-08-20 07:20:08,2025-08-20 07:20:08,NHB250820072008.RAWK4PG,Long Range,0.0,2025-08-20 08:20:08,2025-08-20 08:20:08,NHB250820082008.RAWK4RS,Long Range,0.0,2025-08-20 09:20:08,2025-08-20 09:20:08,NHB250820092008.RAWK4T1,Long Range,0.0
1388,2025-08-20 06:40:07,NHB250820064007.RAWK4NM,NHB250820064303.RAWK4NS,NHB250820065008.RAWK4NV,NHB250820065304.RAWK4NZ,2025-08-20 06:40:07,2025-08-20 06:40:07,NHB250820064007.RAWK4NM,Long Range,0.0,2025-08-20 07:40:07,2025-08-20 07:40:08,NHB250820074008.RAWK4PX,Long Range,1.0,2025-08-20 08:40:07,2025-08-20 08:40:08,NHB250820084008.RAWK4S6,Long Range,1.0,2025-08-20 09:40:07,2025-08-20 09:40:07,NHB250820094007.RAWNCCG,Long Range,0.0
1389,2025-08-20 07:00:07,NHB250820070007.RAWK4P2,NHB250820070303.RAWK4P6,NHB250820071008.RAWK4P9,NHB250820071304.RAWK4PD,2025-08-20 07:00:07,2025-08-20 07:00:07,NHB250820070007.RAWK4P2,Long Range,0.0,2025-08-20 08:00:07,2025-08-20 08:00:08,NHB250820080008.RAWK4RB,Long Range,1.0,2025-08-20 09:00:07,2025-08-20 09:00:07,NHB250820090007.RAWK4SL,Long Range,0.0,2025-08-20 10:00:07,2025-08-20 10:00:08,NHB250820100008.RAWNCCX,Long Range,1.0
1390,2025-08-20 07:20:08,NHB250820072008.RAWK4PG,NHB250820072304.RAWK4PL,NHB250820073007.RAWK4PP,NHB250820073303.RAWK4PU,2025-08-20 07:20:08,2025-08-20 07:20:08,NHB250820072008.RAWK4PG,Long Range,0.0,2025-08-20 08:20:08,2025-08-20 08:20:08,NHB250820082008.RAWK4RS,Long Range,0.0,2025-08-20 09:20:08,2025-08-20 09:20:08,NHB250820092008.RAWK4T1,Long Range,0.0,2025-08-20 10:20:08,2025-08-20 10:20:07,NHB250820102007.RAWNCDB,Long Range,1.0
1391,2025-08-20 07:40:08,NHB250820074008.RAWK4PX,NHB250820074303.RAWK4R1,NHB250820075007.RAWK4R4,NHB250820075304.RAWK4R8,2025-08-20 07:40:08,2025-08-20 07:40:08,NHB250820074008.RAWK4PX,Long Range,0.0,2025-08-20 08:40:08,2025-08-20 08:40:08,NHB250820084008.RAWK4S6,Long Range,0.0,2025-08-20 09:40:08,2025-08-20 09:40:07,NHB250820094007.RAWNCCG,Long Range,1.0,2025-08-20 10:40:08,2025-08-20 10:40:08,NHB250820104008.RAWNCDS,Long Range,0.0
1392,2025-08-20 08:00:08,NHB250820080008.RAWK4RB,NHB250820080303.RAWK4RF,NHB250820081008.RAWK4RJ,NHB250820081303.RAWK4RN,2025-08-20 08:00:08,2025-08-20 08:00:08,NHB250820080008.RAWK4RB,Long Range,0.0,2025-08-20 09:00:08,2025-08-20 09:00:07,NHB250820090007.RAWK4SL,Long Range,1.0,2025-08-20 10:00:08,2025-08-20 10:00:08,NHB250820100008.RAWNCCX,Long Range,0.0,2025-08-20 11:00:08,2025-08-20 11:00:08,NHB250820110008.RAWNCE6,Long Range,0.0
1393,2025-08-20 08:20:08,NHB250820082008.RAWK4RS,NHB250820082304.RAWK4RW,NHB250820083008.RAWK4RZ,NHB250820083303.RAWK4S3,2025-08-20 08:20:08,2025-08-20 08:20:08,NHB250820082008.RAWK4RS,Long Range,0.0,2025-08-20 09:20:08,2025-08-20 09:20:08,NHB250820092008.RAWK4T1,Long Range,0.0,2025-08-20 10:20:08,2025-08-20 10:20:07,NHB250820102007.RAWNCDB,Long Range,1.0,2025-08-20 11:20:08,2025-08-20 11:20:08,NHB250820112008.RAWNCEL,Long Range,0.0
1394,2025-08-20 08:40:08,NHB250820084008.RAWK4S6,NHB250820084304.RAWK4SA,NHB250820085007.RAWK4SD,NHB250820085304.RAWK4SH,2025-08-20 08:40:08,2025-08-20 08:40:08,NHB250820084008.RAWK4S6,Long Range,0.0,2025-08-20 09:40:08,2025-08-20 09:40:07,NHB250820094007.RAWNCCG,Long Range,1.0,2025-08-20 10:40:08,2025-08-20 10:40:08,NHB250820104008.RAWNCDS,Long Range,0.0,2025-08-20 11:40:08,2025-08-20 11:40:08,NHB250820114008.RAWNCF1,Long Range,0.0
1395,2025-08-20 09:00:07,NHB250820090007.RAWK4SL,NHB250820090303.RAWK4SR,NHB250820091008.RAWK4SU,NHB250820091305.RAWK4SY,2025-08-20 09:00:07,2025-08-20 09:00:07,NHB250820090007.RAWK4SL,Long Range,0.0,2025-08-20 10:00:07,2025-08-20 10:00:08,NHB250820100008.RAWNCCX,Long Range,1.0,2025-08-20 11:00:07,2025-08-20 11:00:08,NHB250820110008.RAWNCE6,Long Range,1.0,2025-08-20 12:00:07,2025-08-20 12:00:08,NHB250820120008.RAWNCFF,Long Range,1.0
1396,2025-08-20 09:20:08,NHB250820092008.RAWK4T1,NHB250820092303.RAWK4T5,NHB250820093007.RAWK4T8,NHB250820093303.RAWNCCD,2025-08-20 09:20:08,2025-08-20 09:20:08,NHB250820092008.RAWK4T1,Long Range,0.0,2025-08-20 10:20:08,2025-08-20 10:20:07,NHB250820102007.RAWNCDB,Long Range,1.0,2025-08-20 11:20:08,2025-08-20 11:20:08,NHB250820112008.RAWNCEL,Long Range,0.0,2025-08-20 12:20:08,2025-08-20 12:20:08,NHB250820122008.RAWNCFW,Long Range,0.0
1397,2025-08-20 09:40:07,NHB250820094007.RAWNCCG,NHB250820094304.RAWNCCL,NHB250820095009.RAWNCCP,NHB250820095304.RAWNCCU,2025-08-20 09:40:07,2025-08-20 09:40:07,NHB250820094007.RAWNCCG,Long Range,0.0,2025-08-20 10:40:07,2025-08-20 10:40:08,NHB250820104008.RAWNCDS,Long Range,1.0,2025-08-20 11:40:07,2025-08-20 11:40:08,NHB250820114008.RAWNCF1,Long Range,1.0,2025-08-20 12:40:07,2025-08-20 12:40:08,NHB250820124008.RAWNCGA,Long Range,1.0
1398,2025-08-20 10:00:08,NHB250820100008.RAWNCCX,NHB250820100304.RAWNCD1,NHB250820101008.RAWNCD4,NHB250820101303.RAWNCD8,2025-08-20 10:00:08,2025-08-20 10:00:08,NHB250820100008.RAWNCCX,Long Range,0.0,2025-08-20 11:00:08,2025-08-20 11:00:08,NHB250820110008.RAWNCE6,Long Range,0.0,2025-08-20 12:00:08,2025-08-20 12:00:08,NHB250820120008.RAWNCFF,Long Range,0.0,2025-08-20 13:00:08,2025-08-20 13:00:07,NHB250820130007.RAWNCGR,Long Range,1.0
1399,2025-08-20 10:20:07,NHB250820102007.RAWNCDB,NHB250820102304.RAWNCDF,NHB250820103007.RAWNCDJ,NHB250820103303.RAWNCDN,2025-08-20 10:20:07,2025-08-20 10:20:07,NHB250820102007.RAWNCDB,Long Range,0.0,2025-08-20 11:20:07,2025-08-20 11:20:08,NHB250820112008.RAWNCEL,Long Range,1.0,2025-08-20 12:20:07,2025-08-20 12:20:08,NHB250820122008.RAWNCFW,Long Range,1.0,2025-08-20 13:20:07,2025-08-20 13:20:08,NHB250820132008.RAWNCH5,Long Range,1.0
1400,2025-08-20 10:40:08,NHB250820104008.RAWNCDS,NHB250820104304.RAWNCDW,NHB250820105008.RAWNCDZ,NHB250820105303.RAWNCE3,2025-08-20 10:40:08,2025-08-20 10:40:08,NHB250820104008.RAWNCDS,Long Range,0.0,2025-08-20 11:40:08,2025-08-20 11:40:08,NHB250820114008.RAWNCF1,Long Range,0.0,2025-08-20 12:40:08,2025-08-20 12:40:08,NHB250820124008.RAWNCGA,Long Range,0.0,2025-08-20 13:40:08,2025-08-20 13:40:08,NHB250820134008.RAWNCHK,Long Range,0.0
1401,2025-08-20 11:00:08,NHB250820110008.RAWNCE6,NHB250820110303.RAWNCEA,NHB250820111007.RAWNCED,NHB250820111304.RAWNCEH,2025-08-20 11:00:08,2025-08-20 11:00:08,NHB250820110008.RAWNCE6,Long Range,0.0,2025-08-20 12:00:08,2025-08-20 12:00:08,NHB250820120008.RAWNCFF,Long Range,0.0,2025-08-20 13:00:08,2025-08-20 13:00:07,NHB250820130007.RAWNCGR,Long Range,1.0,2025-08-20 14:00:08,2025-08-20 14:00:08,NHB250820140008.RAWNCJ0,Long Range,0.0
