filename,timestamp,mode,nsweeps,weighted_dbz,weather_class
NHB250820151008.RAWNCKG,2025-08-20 15:10:08,Long Range,4,46.55,Moderate rain
NHB250820151304.RAWNCKL,2025-08-20 15:13:04,Short Range,8,48.98,Heavy rain
NHB250820152008.RAWNCKP,2025-08-20 15:20:08,Long Range,4,48.46,Heavy rain
NHB250820152304.RAWNCKU,2025-08-20 15:23:04,Short Range,8,49.86,Heavy rain
NHB250820153007.RAWNCKX,2025-08-20 15:30:07,Long Range,4,48.33,Heavy rain
NHB250820153303.RAWNCL1,2025-08-20 15:33:03,Short Range,8,50.35,Heavy rain
NHB250820154008.RAWNCL4,2025-08-20 15:40:08,Long Range,4,48.23,Heavy rain
NHB250820154303.RAWNCL8,2025-08-20 15:43:03,Short Range,8,50.54,Heavy rain
NHB250820155008.RAWNCLB,2025-08-20 15:50:08,Long Range,4,48.69,Heavy rain
NHB250820155303.RAWNCLF,2025-08-20 15:53:03,Short Range,8,50.51,Heavy rain
NHB250820160008.RAWNCLJ,2025-08-20 16:00:08,Long Range,4,47.89,Heavy rain
NHB250820160304.RAWNCLN,2025-08-20 16:03:04,Short Range,8,49.73,Heavy rain
NHB250820161007.RAWNCLS,2025-08-20 16:10:07,Long Range,4,48.04,Heavy rain
NHB250820161304.RAWNCLW,2025-08-20 16:13:04,Short Range,8,49.77,Heavy rain
NHB250820162008.RAWNCLZ,2025-08-20 16:20:08,Long Range,4,48.69,Heavy rain
NHB250820162304.RAWNCM3,2025-08-20 16:23:04,Short Range,8,50.6,Heavy rain
NHB250820163008.RAWNCM6,2025-08-20 16:30:08,Long Range,4,48.76,Heavy rain
NHB250820163304.RAWNCMA,2025-08-20 16:33:04,Short Range,8,50.31,Heavy rain
NHB250820164008.RAWNCMD,2025-08-20 16:40:08,Long Range,4,48.19,Heavy rain
NHB250820164305.RAWNCMH,2025-08-20 16:43:05,Short Range,8,49.72,Heavy rain
NHB250820165008.RAWNCML,2025-08-20 16:50:08,Long Range,4,48.11,Heavy rain
NHB250820165303.RAWNCMR,2025-08-20 16:53:03,Short Range,8,49.38,Heavy rain
NHB250820170007.RAWNCMU,2025-08-20 17:00:07,Long Range,4,48.45,Heavy rain
NHB250820170304.RAWNCMY,2025-08-20 17:03:04,Short Range,8,50.12,Heavy rain
NHB250820171007.RAWNCN1,2025-08-20 17:10:07,Long Range,4,48.87,Heavy rain
NHB250820171303.RAWNCN5,2025-08-20 17:13:03,Short Range,8,50.52,Heavy rain
NHB250820172008.RAWNCN8,2025-08-20 17:20:08,Long Range,4,49.4,Heavy rain
NHB250820172304.RAWNCNC,2025-08-20 17:23:04,Short Range,8,50.54,Heavy rain
NHB250820173007.RAWNCNF,2025-08-20 17:30:07,Long Range,4,50.1,Heavy rain
NHB250820173304.RAWNCNK,2025-08-20 17:33:04,Short Range,8,51.48,Heavy rain
NHB250820174007.RAWNCNN,2025-08-20 17:40:07,Long Range,4,50.58,Heavy rain
NHB250820174303.RAWNCNT,2025-08-20 17:43:03,Short Range,8,51.74,Heavy rain
NHB250820175008.RAWNCNW,2025-08-20 17:50:08,Long Range,4,50.69,Heavy rain
NHB250820175303.RAWNCP0,2025-08-20 17:53:03,Short Range,8,51.84,Heavy rain
NHB250820180007.RAWNCP3,2025-08-20 18:00:07,Long Range,4,50.77,Heavy rain
NHB250820180303.RAWNCP7,2025-08-20 18:03:03,Short Range,8,51.99,Heavy rain
NHB250820181008.RAWNCPA,2025-08-20 18:10:08,Long Range,4,50.57,Heavy rain
NHB250820181303.RAWNCPE,2025-08-20 18:13:03,Short Range,8,52.04,Heavy rain
NHB250820182008.RAWNCPH,2025-08-20 18:20:08,Long Range,4,51.14,Heavy rain
NHB250820182303.RAWNCPM,2025-08-20 18:23:03,Short Range,8,52.12,Heavy rain
NHB250820183008.RAWNCPR,2025-08-20 18:30:08,Long Range,4,50.58,Heavy rain
NHB250820183303.RAWNCPV,2025-08-20 18:33:03,Short Range,8,43.17,Moderate rain
NHB250820184008.RAWNCPY,2025-08-20 18:40:08,Long Range,4,49.96,Heavy rain
NHB250820184304.RAWNCR2,2025-08-20 18:43:04,Short Range,8,32.71,Light rain
NHB250820185007.RAWNCR5,2025-08-20 18:50:07,Long Range,4,48.66,Heavy rain
NHB250820185304.RAWNCR9,2025-08-20 18:53:04,Short Range,8,28.79,Clear
NHB250820190008.RAWNCRC,2025-08-20 19:00:08,Long Range,4,48.82,Heavy rain
NHB250820190303.RAWNCRG,2025-08-20 19:03:03,Short Range,8,31.8,Light rain
NHB250820191007.RAWNCRK,2025-08-20 19:10:07,Long Range,4,47.69,Heavy rain
NHB250820191303.RAWNCRP,2025-08-20 19:13:03,Short Range,8,29.33,Clear
NHB250820192008.RAWNCRT,2025-08-20 19:20:08,Long Range,4,44.22,Moderate rain
NHB250820192303.RAWNCRX,2025-08-20 19:23:03,Short Range,8,26.07,Clear
NHB250820193007.RAWNCS0,2025-08-20 19:30:07,Long Range,4,39.89,Light rain
NHB250820193304.RAWNCS4,2025-08-20 19:33:04,Short Range,8,19.65,Clear
NHB250820194008.RAWNCS7,2025-08-20 19:40:08,Long Range,4,37.06,Light rain
NHB250820194305.RAWNCSB,2025-08-20 19:43:05,Short Range,8,16.29,Clear
NHB250820195007.RAWNCSE,2025-08-20 19:50:07,Long Range,4,36.32,Light rain
NHB250820195303.RAWNCSJ,2025-08-20 19:53:03,Short Range,8,16.78,Clear
NHB250820200007.RAWNCSM,2025-08-20 20:00:07,Long Range,4,33.97,Light rain
NHB250820200304.RAWNCSS,2025-08-20 20:03:04,Short Range,8,21.8,Clear
NHB250820201008.RAWNCSV,2025-08-20 20:10:08,Long Range,4,31.91,Light rain
NHB250820201304.RAWNCSZ,2025-08-20 20:13:04,Short Range,8,20.64,Clear
NHB250820202007.RAWNCT2,2025-08-20 20:20:07,Long Range,4,36.47,Light rain
NHB250820202304.RAWNCT6,2025-08-20 20:23:04,Short Range,8,21.04,Clear
NHB250820203008.RAWNCT9,2025-08-20 20:30:08,Long Range,4,34.02,Light rain
NHB250820203303.RAWNCTD,2025-08-20 20:33:03,Short Range,8,21.31,Clear
NHB250820204007.RAWNCTG,2025-08-20 20:40:07,Long Range,4,36.3,Light rain
NHB250820204303.RAWNCTL,2025-08-20 20:43:03,Short Range,8,18.17,Clear
NHB250820205007.RAWNCTP,2025-08-20 20:50:07,Long Range,4,30.81,Light rain
NHB250820205304.RAWNCTU,2025-08-20 20:53:04,Short Range,8,21.88,Clear
NHB250820210008.RAWNCTX,2025-08-20 21:00:08,Long Range,4,33.04,Light rain
NHB250820210303.RAWNCU1,2025-08-20 21:03:03,Short Range,8,19.67,Clear
NHB250820211008.RAWNCU4,2025-08-20 21:10:08,Long Range,4,33.58,Light rain
NHB250820211304.RAWNCU8,2025-08-20 21:13:04,Short Range,8,18.23,Clear
NHB250820212008.RAWNCUB,2025-08-20 21:20:08,Long Range,4,34.45,Light rain
NHB250820212303.RAWNCUF,2025-08-20 21:23:03,Short Range,8,22.47,Clear
NHB250820213008.RAWNCUJ,2025-08-20 21:30:08,Long Range,4,35.13,Light rain
NHB250820213304.RAWNCUN,2025-08-20 21:33:04,Short Range,8,22.19,Clear
NHB250820214008.RAWNCUS,2025-08-20 21:40:08,Long Range,4,35.35,Light rain
NHB250820214304.RAWNCUW,2025-08-20 21:43:04,Short Range,8,22.48,Clear
NHB250820215008.RAWNCUZ,2025-08-20 21:50:08,Long Range,4,38.45,Light rain
NHB250820215304.RAWNCV3,2025-08-20 21:53:04,Short Range,8,26.42,Clear
NHB250820220007.RAWNCV6,2025-08-20 22:00:07,Long Range,4,40.12,Moderate rain
NHB250820220303.RAWNCVA,2025-08-20 22:03:03,Short Range,8,24.67,Clear
NHB250820221008.RAWNCVD,2025-08-20 22:10:08,Long Range,4,41.21,Moderate rain
NHB250820221303.RAWNCVH,2025-08-20 22:13:03,Short Range,8,28.17,Clear
NHB250820222009.RAWNCVL,2025-08-20 22:20:09,Long Range,4,42.45,Moderate rain
NHB250820222303.RAWNCVR,2025-08-20 22:23:03,Short Range,8,28.49,Clear
NHB250820223008.RAWNCVU,2025-08-20 22:30:08,Long Range,4,42.56,Moderate rain
NHB250820223303.RAWNCVY,2025-08-20 22:33:03,Short Range,8,26.27,Clear
NHB250820224008.RAWNCW1,2025-08-20 22:40:08,Long Range,4,42.31,Moderate rain
NHB250820224303.RAWNCW5,2025-08-20 22:43:03,Short Range,8,27.43,Clear
NHB250820225008.RAWNCW8,2025-08-20 22:50:08,Long Range,4,42.0,Moderate rain
NHB250820225303.RAWNCWC,2025-08-20 22:53:03,Short Range,8,29.23,Clear
NHB250820230007.RAWNCWF,2025-08-20 23:00:07,Long Range,4,42.75,Moderate rain
NHB250820230303.RAWNCWK,2025-08-20 23:03:03,Short Range,8,32.55,Light rain
NHB250820231008.RAWNCWN,2025-08-20 23:10:08,Long Range,4,42.63,Moderate rain
NHB250820231303.RAWNCWT,2025-08-20 23:13:03,Short Range,8,34.7,Light rain
NHB250820232008.RAWNCWW,2025-08-20 23:20:08,Long Range,4,41.78,Moderate rain
NHB250820232303.RAWNCX0,2025-08-20 23:23:03,Short Range,8,35.24,Light rain
NHB250820233007.RAWNCX3,2025-08-20 23:30:07,Long Range,4,41.37,Moderate rain
NHB250820233304.RAWNCX7,2025-08-20 23:33:04,Short Range,8,39.09,Light rain
NHB250820234007.RAWNCXA,2025-08-20 23:40:07,Long Range,4,42.33,Moderate rain
NHB250820234304.RAWNCXE,2025-08-20 23:43:04,Short Range,8,41.57,Moderate rain
NHB250820235008.RAWNCXH,2025-08-20 23:50:08,Long Range,4,42.37,Moderate rain
NHB250820235304.RAWNCXM,2025-08-20 23:53:04,Short Range,8,42.11,Moderate rain
NHB250821000008.RAWNCXR,2025-08-21 00:00:08,Long Range,4,42.51,Moderate rain
NHB250821000303.RAWNCXV,2025-08-21 00:03:03,Short Range,8,41.83,Moderate rain
NHB250821001008.RAWNCXY,2025-08-21 00:10:08,Long Range,4,42.32,Moderate rain
NHB250821001303.RAWNCY2,2025-08-21 00:13:03,Short Range,8,41.77,Moderate rain
NHB250821002008.RAWNCY5,2025-08-21 00:20:08,Long Range,4,41.54,Moderate rain
NHB250821002304.RAWNCY9,2025-08-21 00:23:04,Short Range,8,41.76,Moderate rain
NHB250821003008.RAWNCYC,2025-08-21 00:30:08,Long Range,4,42.2,Moderate rain
NHB250821003304.RAWNCYG,2025-08-21 00:33:04,Short Range,8,41.9,Moderate rain
NHB250821004008.RAWNCYK,2025-08-21 00:40:08,Long Range,4,41.63,Moderate rain
NHB250821004303.RAWNCYP,2025-08-21 00:43:03,Short Range,8,41.24,Moderate rain
NHB250821005008.RAWNCYT,2025-08-21 00:50:08,Long Range,4,41.5,Moderate rain
NHB250821005303.RAWNCYX,2025-08-21 00:53:03,Short Range,8,40.8,Moderate rain
NHB250821010008.RAWNCZ0,2025-08-21 01:00:08,Long Range,4,41.62,Moderate rain
NHB250821010303.RAWNCZ4,2025-08-21 01:03:03,Short Range,8,41.84,Moderate rain
NHB250821011008.RAWNCZ7,2025-08-21 01:10:08,Long Range,4,42.05,Moderate rain
NHB250821011304.RAWNCZB,2025-08-21 01:13:04,Short Range,8,41.88,Moderate rain
NHB250821012007.RAWNCZE,2025-08-21 01:20:07,Long Range,4,42.24,Moderate rain
NHB250821012303.RAWNCZJ,2025-08-21 01:23:03,Short Range,8,42.1,Moderate rain
NHB250821013008.RAWNCZM,2025-08-21 01:30:08,Long Range,4,43.13,Moderate rain
NHB250821013305.RAWNCZS,2025-08-21 01:33:05,Short Range,8,43.08,Moderate rain
NHB250821014007.RAWNCZV,2025-08-21 01:40:07,Long Range,4,43.08,Moderate rain
NHB250821014303.RAWNCZZ,2025-08-21 01:43:03,Short Range,8,43.48,Moderate rain
NHB250821015008.RAWND02,2025-08-21 01:50:08,Long Range,4,43.73,Moderate rain
NHB250821015304.RAWND06,2025-08-21 01:53:04,Short Range,8,44.05,Moderate rain
NHB250821020007.RAWND09,2025-08-21 02:00:07,Long Range,4,43.62,Moderate rain
NHB250821020304.RAWND0D,2025-08-21 02:03:04,Short Range,8,44.16,Moderate rain
NHB250821021007.RAWND0G,2025-08-21 02:10:07,Long Range,4,43.24,Moderate rain
NHB250821021303.RAWND0L,2025-08-21 02:13:03,Short Range,8,44.0,Moderate rain
NHB250821022007.RAWND0P,2025-08-21 02:20:07,Long Range,4,42.85,Moderate rain
NHB250821022304.RAWND0U,2025-08-21 02:23:04,Short Range,8,44.03,Moderate rain
NHB250821023008.RAWND0X,2025-08-21 02:30:08,Long Range,4,42.88,Moderate rain
NHB250821023303.RAWND11,2025-08-21 02:33:03,Short Range,8,43.99,Moderate rain
NHB250821024008.RAWND14,2025-08-21 02:40:08,Long Range,4,42.9,Moderate rain
NHB250821024303.RAWND18,2025-08-21 02:43:03,Short Range,8,44.06,Moderate rain
NHB250821025007.RAWND1B,2025-08-21 02:50:07,Long Range,4,42.71,Moderate rain
NHB250821025304.RAWND1F,2025-08-21 02:53:04,Short Range,8,44.26,Moderate rain
NHB250821030008.RAWND1J,2025-08-21 03:00:08,Long Range,4,42.46,Moderate rain
NHB250821030303.RAWND1N,2025-08-21 03:03:03,Short Range,8,42.88,Moderate rain
NHB250821031009.RAWND1S,2025-08-21 03:10:09,Long Range,4,40.51,Moderate rain
NHB250821031303.RAWND1W,2025-08-21 03:13:03,Short Range,8,41.2,Moderate rain
NHB250821032008.RAWND1Z,2025-08-21 03:20:08,Long Range,4,40.18,Moderate rain
NHB250821032304.RAWND23,2025-08-21 03:23:04,Short Range,8,41.14,Moderate rain
NHB250821033008.RAWND26,2025-08-21 03:30:08,Long Range,4,40.11,Moderate rain
NHB250821033303.RAWND2A,2025-08-21 03:33:03,Short Range,8,40.61,Moderate rain
NHB250821034008.RAWND2D,2025-08-21 03:40:08,Long Range,4,40.05,Moderate rain
NHB250821034304.RAWND2H,2025-08-21 03:43:04,Short Range,8,40.35,Moderate rain
NHB250821035009.RAWND2L,2025-08-21 03:50:09,Long Range,4,40.41,Moderate rain
NHB250821035303.RAWND2R,2025-08-21 03:53:03,Short Range,8,41.5,Moderate rain
NHB250821040008.RAWND2U,2025-08-21 04:00:08,Long Range,4,39.5,Light rain
NHB250821040303.RAWND2Y,2025-08-21 04:03:03,Short Range,8,40.74,Moderate rain
NHB250821041008.RAWND31,2025-08-21 04:10:08,Long Range,4,39.97,Light rain
NHB250821041304.RAWND35,2025-08-21 04:13:04,Short Range,8,41.5,Moderate rain
NHB250821042008.RAWND38,2025-08-21 04:20:08,Long Range,4,40.53,Moderate rain
NHB250821042304.RAWND3C,2025-08-21 04:23:04,Short Range,8,41.03,Moderate rain
NHB250821043007.RAWND3F,2025-08-21 04:30:07,Long Range,4,40.67,Moderate rain
NHB250821043303.RAWND3K,2025-08-21 04:33:03,Short Range,8,41.11,Moderate rain
NHB250821044007.RAWND3N,2025-08-21 04:40:07,Long Range,4,40.27,Moderate rain
NHB250821044303.RAWND3T,2025-08-21 04:43:03,Short Range,8,40.49,Moderate rain
NHB250821045008.RAWND3W,2025-08-21 04:50:08,Long Range,4,40.32,Moderate rain
NHB250821045304.RAWND40,2025-08-21 04:53:04,Short Range,8,38.27,Light rain
NHB250821050008.RAWND43,2025-08-21 05:00:08,Long Range,4,38.45,Light rain
NHB250821050303.RAWND47,2025-08-21 05:03:03,Short Range,8,37.46,Light rain
NHB250821051009.RAWND4A,2025-08-21 05:10:09,Long Range,4,39.38,Light rain
NHB250821051304.RAWND4E,2025-08-21 05:13:04,Short Range,8,38.24,Light rain
NHB250821052007.RAWND4H,2025-08-21 05:20:07,Long Range,4,39.21,Light rain
NHB250821052303.RAWND4M,2025-08-21 05:23:03,Short Range,8,38.29,Light rain
NHB250821053009.RAWND4R,2025-08-21 05:30:09,Long Range,4,39.75,Light rain
NHB250821053304.RAWND4V,2025-08-21 05:33:04,Short Range,8,37.61,Light rain
NHB250821054008.RAWND4Y,2025-08-21 05:40:08,Long Range,4,39.8,Light rain
NHB250821054303.RAWND52,2025-08-21 05:43:03,Short Range,8,38.13,Light rain
NHB250821055009.RAWND55,2025-08-21 05:50:09,Long Range,4,40.25,Moderate rain
NHB250821055303.RAWND59,2025-08-21 05:53:03,Short Range,8,37.48,Light rain
NHB250821060008.RAWND5C,2025-08-21 06:00:08,Long Range,4,40.94,Moderate rain
NHB250821060304.RAWND5G,2025-08-21 06:03:04,Short Range,8,39.29,Light rain
NHB250821061008.RAWND5K,2025-08-21 06:10:08,Long Range,4,42.1,Moderate rain
NHB250821061303.RAWND5P,2025-08-21 06:13:03,Short Range,8,39.5,Light rain
NHB250821062009.RAWND5T,2025-08-21 06:20:09,Long Range,4,41.79,Moderate rain
NHB250821062304.RAWND5X,2025-08-21 06:23:04,Short Range,8,38.84,Light rain
NHB250821063008.RAWND60,2025-08-21 06:30:08,Long Range,4,42.45,Moderate rain
NHB250821063303.RAWND64,2025-08-21 06:33:03,Short Range,8,39.36,Light rain
NHB250821064008.RAWND67,2025-08-21 06:40:08,Long Range,4,42.76,Moderate rain
NHB250821064303.RAWND6B,2025-08-21 06:43:03,Short Range,8,39.45,Light rain
NHB250821065008.RAWND6E,2025-08-21 06:50:08,Long Range,4,41.95,Moderate rain
NHB250821065305.RAWND6J,2025-08-21 06:53:05,Short Range,8,39.69,Light rain
NHB250821070008.RAWND6M,2025-08-21 07:00:08,Long Range,4,40.94,Moderate rain
NHB250821070303.RAWND6S,2025-08-21 07:03:03,Short Range,8,39.53,Light rain
NHB250821071008.RAWND6V,2025-08-21 07:10:08,Long Range,4,41.34,Moderate rain
NHB250821071303.RAWND6Z,2025-08-21 07:13:03,Short Range,8,39.07,Light rain
NHB250821072007.RAWND72,2025-08-21 07:20:07,Long Range,4,41.61,Moderate rain
NHB250821072304.RAWND76,2025-08-21 07:23:04,Short Range,8,40.21,Moderate rain
NHB250821073008.RAWND79,2025-08-21 07:30:08,Long Range,4,41.35,Moderate rain
NHB250821073303.RAWND7D,2025-08-21 07:33:03,Short Range,8,39.51,Light rain
NHB250821074008.RAWND7G,2025-08-21 07:40:08,Long Range,4,41.75,Moderate rain
NHB250821074303.RAWND7L,2025-08-21 07:43:03,Short Range,8,39.98,Light rain
NHB250821075008.RAWND7P,2025-08-21 07:50:08,Long Range,4,42.02,Moderate rain
NHB250821075303.RAWND7U,2025-08-21 07:53:03,Short Range,8,40.33,Moderate rain
NHB250821080009.RAWND7X,2025-08-21 08:00:09,Long Range,4,43.44,Moderate rain
NHB250821080304.RAWND81,2025-08-21 08:03:04,Short Range,8,39.83,Light rain
NHB250821081007.RAWND84,2025-08-21 08:10:07,Long Range,4,43.71,Moderate rain
NHB250821081304.RAWND88,2025-08-21 08:13:04,Short Range,8,39.73,Light rain
NHB250821082008.RAWND8B,2025-08-21 08:20:08,Long Range,4,43.99,Moderate rain
NHB250821082303.RAWND8F,2025-08-21 08:23:03,Short Range,8,39.67,Light rain
NHB250821083008.RAWND8J,2025-08-21 08:30:08,Long Range,4,43.57,Moderate rain
NHB250821083304.RAWND8N,2025-08-21 08:33:04,Short Range,8,38.44,Light rain
NHB250821084008.RAWND8S,2025-08-21 08:40:08,Long Range,4,43.91,Moderate rain
NHB250821084303.RAWND8W,2025-08-21 08:43:03,Short Range,8,37.79,Light rain
NHB250821085007.RAWND8Z,2025-08-21 08:50:07,Long Range,4,43.64,Moderate rain
NHB250821085304.RAWND93,2025-08-21 08:53:04,Short Range,8,39.83,Light rain
NHB250821090008.RAWND96,2025-08-21 09:00:08,Long Range,4,44.85,Moderate rain
NHB250821090304.RAWND9A,2025-08-21 09:03:04,Short Range,8,39.46,Light rain
NHB250821091008.RAWND9D,2025-08-21 09:10:08,Long Range,4,44.67,Moderate rain
NHB250821091304.RAWND9H,2025-08-21 09:13:04,Short Range,8,39.94,Light rain
NHB250821092008.RAWND9L,2025-08-21 09:20:08,Long Range,4,44.78,Moderate rain
NHB250821092303.RAWND9R,2025-08-21 09:23:03,Short Range,8,41.18,Moderate rain
NHB250821093008.RAWND9U,2025-08-21 09:30:08,Long Range,4,44.74,Moderate rain
NHB250821093303.RAWND9Y,2025-08-21 09:33:03,Short Range,8,40.27,Moderate rain
NHB250821094008.RAWNDA1,2025-08-21 09:40:08,Long Range,4,43.88,Moderate rain
NHB250821094303.RAWNDA5,2025-08-21 09:43:03,Short Range,8,42.01,Moderate rain
NHB250821095008.RAWNDA8,2025-08-21 09:50:08,Long Range,4,45.55,Moderate rain
NHB250821095304.RAWNDAC,2025-08-21 09:53:04,Short Range,8,44.38,Moderate rain
NHB250821100007.RAWNDAF,2025-08-21 10:00:07,Long Range,4,46.33,Moderate rain
NHB250821100303.RAWNDAK,2025-08-21 10:03:03,Short Range,8,45.48,Moderate rain
NHB250821101007.RAWNDAN,2025-08-21 10:10:07,Long Range,4,45.16,Moderate rain
NHB250821101303.RAWNDAT,2025-08-21 10:13:03,Short Range,8,44.74,Moderate rain
NHB250821102008.RAWNDAW,2025-08-21 10:20:08,Long Range,4,45.13,Moderate rain
NHB250821102304.RAWNDB0,2025-08-21 10:23:04,Short Range,8,46.11,Moderate rain
NHB250821103008.RAWNDB3,2025-08-21 10:30:08,Long Range,4,46.64,Moderate rain
NHB250821103304.RAWNDB7,2025-08-21 10:33:04,Short Range,8,47.68,Heavy rain
NHB250821104007.RAWNDBA,2025-08-21 10:40:07,Long Range,4,46.52,Moderate rain
NHB250821104303.RAWNDBE,2025-08-21 10:43:03,Short Range,8,48.51,Heavy rain
NHB250821105008.RAWNDBH,2025-08-21 10:50:08,Long Range,4,46.99,Moderate rain
NHB250821105305.RAWNDBM,2025-08-21 10:53:05,Short Range,8,49.99,Heavy rain
NHB250821110008.RAWNDBR,2025-08-21 11:00:08,Long Range,4,47.28,Moderate rain
NHB250821110303.RAWNDBV,2025-08-21 11:03:03,Short Range,8,51.27,Heavy rain
NHB250821111008.RAWNDBY,2025-08-21 11:10:08,Long Range,4,48.89,Heavy rain
NHB250821111304.RAWNDC2,2025-08-21 11:13:04,Short Range,8,52.24,Heavy rain
NHB250821112008.RAWNDC5,2025-08-21 11:20:08,Long Range,4,49.04,Heavy rain
NHB250821112303.RAWNDC9,2025-08-21 11:23:03,Short Range,8,51.73,Heavy rain
NHB250821113007.RAWNDCC,2025-08-21 11:30:07,Long Range,4,48.73,Heavy rain
NHB250821113303.RAWNDCG,2025-08-21 11:33:03,Short Range,8,50.87,Heavy rain
NHB250821114008.RAWNDCK,2025-08-21 11:40:08,Long Range,4,49.16,Heavy rain
NHB250821114304.RAWNDCP,2025-08-21 11:43:04,Short Range,8,51.6,Heavy rain
NHB250821115008.RAWNDCT,2025-08-21 11:50:08,Long Range,4,50.06,Heavy rain
NHB250821115303.RAWNDCX,2025-08-21 11:53:03,Short Range,8,52.5,Heavy rain
NHB250821120008.RAWNDD0,2025-08-21 12:00:08,Long Range,4,49.52,Heavy rain
NHB250821120303.RAWNDD4,2025-08-21 12:03:03,Short Range,8,52.02,Heavy rain
NHB250821121008.RAWNDD7,2025-08-21 12:10:08,Long Range,4,49.04,Heavy rain
NHB250821121304.RAWNDDB,2025-08-21 12:13:04,Short Range,8,52.05,Heavy rain
NHB250821122008.RAWNDDE,2025-08-21 12:20:08,Long Range,4,50.03,Heavy rain
NHB250821122304.RAWNDDJ,2025-08-21 12:23:04,Short Range,8,51.85,Heavy rain
NHB250821123007.RAWNDDM,2025-08-21 12:30:07,Long Range,4,49.02,Heavy rain
NHB250821123303.RAWNDDS,2025-08-21 12:33:03,Short Range,8,50.68,Heavy rain
NHB250821124008.RAWNDDV,2025-08-21 12:40:08,Long Range,4,47.23,Moderate rain
NHB250821124303.RAWNDDZ,2025-08-21 12:43:03,Short Range,8,50.46,Heavy rain
NHB250821125008.RAWNDE2,2025-08-21 12:50:08,Long Range,4,48.1,Heavy rain
NHB250821125303.RAWNDE6,2025-08-21 12:53:03,Short Range,8,49.2,Heavy rain
NHB250821130008.RAWNDE9,2025-08-21 13:00:08,Long Range,4,47.81,Heavy rain
NHB250821130304.RAWNDED,2025-08-21 13:03:04,Short Range,8,48.95,Heavy rain
NHB250821131007.RAWNDEG,2025-08-21 13:10:07,Long Range,4,46.79,Moderate rain
NHB250821131304.RAWNDEL,2025-08-21 13:13:04,Short Range,8,47.46,Moderate rain
NHB250821132007.RAWNDEP,2025-08-21 13:20:07,Long Range,4,46.04,Moderate rain
NHB250821132303.RAWNDEU,2025-08-21 13:23:03,Short Range,8,47.71,Heavy rain
NHB250821133007.RAWNDEX,2025-08-21 13:30:07,Long Range,4,47.23,Moderate rain
NHB250821133304.RAWNDF1,2025-08-21 13:33:04,Short Range,8,48.01,Heavy rain
NHB250821134008.RAWNDF4,2025-08-21 13:40:08,Long Range,4,45.26,Moderate rain
NHB250821134304.RAWNDF8,2025-08-21 13:43:04,Short Range,8,45.92,Moderate rain
NHB250821135008.RAWNDFB,2025-08-21 13:50:08,Long Range,4,45.62,Moderate rain
NHB250821135303.RAWNDFF,2025-08-21 13:53:03,Short Range,8,45.89,Moderate rain
NHB250821140009.RAWNDFJ,2025-08-21 14:00:09,Long Range,4,45.4,Moderate rain
NHB250821140303.RAWNDFN,2025-08-21 14:03:03,Short Range,8,46.01,Moderate rain
NHB250821141007.RAWNDFS,2025-08-21 14:10:07,Long Range,4,45.86,Moderate rain
NHB250821141304.RAWNDFW,2025-08-21 14:13:04,Short Range,8,45.71,Moderate rain
NHB250821142007.RAWNDFZ,2025-08-21 14:20:07,Long Range,4,44.73,Moderate rain
NHB250821142303.RAWNDG3,2025-08-21 14:23:03,Short Range,8,44.75,Moderate rain
NHB250821143008.RAWNDG6,2025-08-21 14:30:08,Long Range,4,43.77,Moderate rain
NHB250821143304.RAWNDGA,2025-08-21 14:33:04,Short Range,8,43.9,Moderate rain
NHB250821144007.RAWNDGD,2025-08-21 14:40:07,Long Range,4,44.04,Moderate rain
NHB250821144303.RAWNDGH,2025-08-21 14:43:03,Short Range,8,43.95,Moderate rain
NHB250821145008.RAWNDGL,2025-08-21 14:50:08,Long Range,4,44.04,Moderate rain
NHB250821145303.RAWNDGR,2025-08-21 14:53:03,Short Range,8,44.3,Moderate rain
NHB250821150007.RAWNDGU,2025-08-21 15:00:07,Long Range,4,43.96,Moderate rain
NHB250821150303.RAWNDGY,2025-08-21 15:03:03,Short Range,8,44.6,Moderate rain
NHB250821151009.RAWNDH1,2025-08-21 15:10:09,Long Range,4,43.95,Moderate rain
NHB250821151304.RAWNDH5,2025-08-21 15:13:04,Short Range,8,44.73,Moderate rain
NHB250821152008.RAWNDH8,2025-08-21 15:20:08,Long Range,4,43.69,Moderate rain
NHB250821152304.RAWNDHC,2025-08-21 15:23:04,Short Range,8,44.38,Moderate rain
NHB250821153007.RAWNDHF,2025-08-21 15:30:07,Long Range,4,42.79,Moderate rain
NHB250821153303.RAWNDHK,2025-08-21 15:33:03,Short Range,8,43.39,Moderate rain
NHB250821154008.RAWNDHN,2025-08-21 15:40:08,Long Range,4,41.51,Moderate rain
NHB250821154303.RAWNDHT,2025-08-21 15:43:03,Short Range,8,41.67,Moderate rain
NHB250821155007.RAWNDHW,2025-08-21 15:50:07,Long Range,4,39.71,Light rain
NHB250821155303.RAWNDJ0,2025-08-21 15:53:03,Short Range,8,39.97,Light rain
NHB250821160007.RAWNDJ3,2025-08-21 16:00:07,Long Range,4,38.86,Light rain
