group_id,t0,file_t0,t3,file_t3,t10,file_t10,t13,file_t13
1147,2025-08-16 22:20:08,NHB250816222008.RAWLJPH,2025-08-16 22:23:04,NHB250816222304.RAWLJPM,2025-08-16 22:30:08,NHB250816223008.RAWLJPR,2025-08-16 22:33:04,NHB250816223304.RAWLJPV
1148,2025-08-16 22:40:09,NHB250816224009.RAWLJPY,2025-08-16 22:43:04,NHB250816224304.RAWLJR2,2025-08-16 22:50:08,NHB250816225008.RAWLJR5,2025-08-16 22:53:03,NHB250816225303.RAWLJR9
1149,2025-08-16 23:00:08,NHB250816230008.RAWLJRC,2025-08-16 23:03:04,NHB250816230304.RAWLJRG,2025-08-16 23:10:08,NHB250816231008.RAWLJRK,2025-08-16 23:13:03,NHB250816231303.RAWLJRP
1150,2025-08-16 23:20:07,NHB250816232007.RAWLJRT,2025-08-16 23:23:03,NHB250816232303.RAWLJRX,2025-08-16 23:30:07,NHB250816233007.RAWLJS0,2025-08-16 23:33:04,NHB250816233304.RAWLJS4
1151,2025-08-16 23:40:08,NHB250816234008.RAWLJS7,2025-08-16 23:43:03,NHB250816234303.RAWLJSB,2025-08-16 23:50:08,NHB250816235008.RAWLJSE,2025-08-16 23:53:04,NHB250816235304.RAWLJSJ
1152,2025-08-17 00:00:07,NHB250817000007.RAWLJSM,2025-08-17 00:03:03,NHB250817000303.RAWLJSS,2025-08-17 00:10:08,NHB250817001008.RAWLJSV,2025-08-17 00:13:04,NHB250817001304.RAWLJSZ
1153,2025-08-17 00:20:08,NHB250817002008.RAWLJT2,2025-08-17 00:23:03,NHB250817002303.RAWLJT6,2025-08-17 00:30:08,NHB250817003008.RAWLJT9,2025-08-17 00:33:04,NHB250817003304.RAWLJTD
1154,2025-08-17 00:40:08,NHB250817004008.RAWLJTG,2025-08-17 00:43:04,NHB250817004304.RAWLJTL,2025-08-17 00:50:07,NHB250817005007.RAWLJTP,2025-08-17 00:53:03,NHB250817005303.RAWLJTU
1155,2025-08-17 01:00:07,NHB250817010007.RAWLJTX,2025-08-17 01:03:03,NHB250817010303.RAWLJU1,2025-08-17 01:10:07,NHB250817011007.RAWLJU4,2025-08-17 01:13:03,NHB250817011303.RAWLJU8
1156,2025-08-17 01:20:08,NHB250817012008.RAWLJUB,2025-08-17 01:23:03,NHB250817012303.RAWLJUF,2025-08-17 01:30:07,NHB250817013007.RAWLJUJ,2025-08-17 01:33:04,NHB250817013304.RAWLJUN
1157,2025-08-17 01:40:08,NHB250817014008.RAWLJUS,2025-08-17 01:43:03,NHB250817014303.RAWLJUW,2025-08-17 01:50:08,NHB250817015008.RAWLJUZ,2025-08-17 01:53:04,NHB250817015304.RAWLJV3
1158,2025-08-17 02:00:07,NHB250817020007.RAWLJV6,2025-08-17 02:03:03,NHB250817020303.RAWLJVA,2025-08-17 02:10:07,NHB250817021007.RAWLJVD,2025-08-17 02:13:03,NHB250817021303.RAWLJVH
1159,2025-08-17 02:20:08,NHB250817022008.RAWLJVL,2025-08-17 02:23:04,NHB250817022304.RAWLJVR,2025-08-17 02:30:08,NHB250817023008.RAWLJVU,2025-08-17 02:33:03,NHB250817023303.RAWLJVY
1160,2025-08-17 02:40:07,NHB250817024007.RAWLJW1,2025-08-17 02:43:04,NHB250817024304.RAWLJW5,2025-08-17 02:50:07,NHB250817025007.RAWLJW8,2025-08-17 02:53:03,NHB250817025303.RAWLJWC
1161,2025-08-17 03:00:08,NHB250817030008.RAWLJWF,2025-08-17 03:03:03,NHB250817030303.RAWLJWK,2025-08-17 03:10:08,NHB250817031008.RAWLJWN,2025-08-17 03:13:04,NHB250817031304.RAWLJWT
1162,2025-08-17 03:20:07,NHB250817032007.RAWLJWW,2025-08-17 03:23:03,NHB250817032303.RAWLJX0,2025-08-17 03:30:07,NHB250817033007.RAWLJX3,2025-08-17 03:33:03,NHB250817033303.RAWLJX7
1163,2025-08-17 03:40:08,NHB250817034008.RAWLJXA,2025-08-17 03:43:03,NHB250817034303.RAWLJXE,2025-08-17 03:50:08,NHB250817035008.RAWLJXH,2025-08-17 03:53:03,NHB250817035303.RAWLJXM
1164,2025-08-17 04:00:08,NHB250817040008.RAWLJXR,2025-08-17 04:03:04,NHB250817040304.RAWLJXV,2025-08-17 04:10:08,NHB250817041008.RAWLJXY,2025-08-17 04:13:03,NHB250817041303.RAWLJY2
1165,2025-08-17 04:20:08,NHB250817042008.RAWLJY5,2025-08-17 04:23:03,NHB250817042303.RAWLJY9,2025-08-17 04:30:08,NHB250817043008.RAWLJYC,2025-08-17 04:33:04,NHB250817043304.RAWLJYG
1166,2025-08-17 04:40:08,NHB250817044008.RAWLJYK,2025-08-17 04:43:04,NHB250817044304.RAWLJYP,2025-08-17 04:50:08,NHB250817045008.RAWLJYT,2025-08-17 04:53:04,NHB250817045304.RAWLJYX
1167,2025-08-17 05:00:08,NHB250817050008.RAWLJZ0,2025-08-17 05:03:03,NHB250817050303.RAWLJZ4,2025-08-17 05:10:08,NHB250817051008.RAWLJZ7,2025-08-17 05:13:03,NHB250817051303.RAWLJZB
1168,2025-08-17 05:20:08,NHB250817052008.RAWLJZE,2025-08-17 05:23:04,NHB250817052304.RAWLJZJ,2025-08-17 05:30:08,NHB250817053008.RAWLJZM,2025-08-17 05:33:03,NHB250817053303.RAWLJZS
1169,2025-08-17 05:40:07,NHB250817054007.RAWLJZV,2025-08-17 05:43:04,NHB250817054304.RAWLJZZ,2025-08-17 05:50:08,NHB250817055008.RAWLK02,2025-08-17 05:53:04,NHB250817055304.RAWLK06
1170,2025-08-17 06:00:08,NHB250817060008.RAWLK09,2025-08-17 06:03:03,NHB250817060303.RAWLK0D,2025-08-17 06:10:07,NHB250817061007.RAWLK0G,2025-08-17 06:13:03,NHB250817061303.RAWLK0L
1171,2025-08-17 06:20:08,NHB250817062008.RAWLK0P,2025-08-17 06:23:03,NHB250817062303.RAWLK0U,2025-08-17 06:30:08,NHB250817063008.RAWLK0X,2025-08-17 06:33:03,NHB250817063303.RAWLK11
1172,2025-08-17 06:40:07,NHB250817064007.RAWLK14,2025-08-17 06:43:04,NHB250817064304.RAWLK18,2025-08-17 06:50:07,NHB250817065007.RAWLK1B,2025-08-17 06:53:04,NHB250817065304.RAWLK1F
1173,2025-08-17 07:00:08,NHB250817070008.RAWLK1J,2025-08-17 07:03:03,NHB250817070303.RAWLK1N,2025-08-17 07:10:07,NHB250817071007.RAWLK1S,2025-08-17 07:13:03,NHB250817071303.RAWLK1W
1174,2025-08-17 07:20:07,NHB250817072007.RAWLK1Z,2025-08-17 07:23:04,NHB250817072304.RAWLK23,2025-08-17 07:30:08,NHB250817073008.RAWLK26,2025-08-17 07:33:03,NHB250817073303.RAWLK2A
1175,2025-08-17 07:40:07,NHB250817074007.RAWLK2D,2025-08-17 07:43:03,NHB250817074303.RAWLK2H,2025-08-17 07:50:08,NHB250817075008.RAWLK2L,2025-08-17 07:53:04,NHB250817075304.RAWLK2R
1176,2025-08-17 08:00:07,NHB250817080007.RAWLK2U,2025-08-17 08:03:03,NHB250817080303.RAWLK2Y,2025-08-17 08:10:08,NHB250817081008.RAWLK31,2025-08-17 08:13:03,NHB250817081303.RAWLK35
1177,2025-08-17 08:20:07,NHB250817082007.RAWLK38,2025-08-17 08:23:03,NHB250817082303.RAWLK3C,2025-08-17 08:30:09,NHB250817083009.RAWLK3F,2025-08-17 08:33:04,NHB250817083304.RAWLK3K
1178,2025-08-17 08:40:08,NHB250817084008.RAWLK3N,2025-08-17 08:43:03,NHB250817084303.RAWLK3T,2025-08-17 08:50:08,NHB250817085008.RAWLK3W,2025-08-17 08:53:03,NHB250817085303.RAWLK40
1179,2025-08-17 09:00:08,NHB250817090008.RAWLK43,2025-08-17 09:03:04,NHB250817090304.RAWLK47,2025-08-17 09:10:08,NHB250817091008.RAWLK4A,2025-08-17 09:13:04,NHB250817091304.RAWLK4E
1180,2025-08-17 09:20:08,NHB250817092008.RAWLK4H,2025-08-17 09:23:04,NHB250817092304.RAWLK4M,2025-08-17 09:30:07,NHB250817093007.RAWLK4R,2025-08-17 09:33:04,NHB250817093304.RAWLK4V
1181,2025-08-17 09:40:08,NHB250817094008.RAWLK4Y,2025-08-17 09:43:04,NHB250817094304.RAWLK52,2025-08-17 09:50:08,NHB250817095008.RAWLK55,2025-08-17 09:53:04,NHB250817095304.RAWLK59
1182,2025-08-17 10:00:08,NHB250817100008.RAWLK5C,2025-08-17 10:03:05,NHB250817100305.RAWLK5G,2025-08-17 10:10:07,NHB250817101007.RAWLK5K,2025-08-17 10:13:03,NHB250817101303.RAWLK5P
1183,2025-08-17 10:20:08,NHB250817102008.RAWLK5T,2025-08-17 10:23:03,NHB250817102303.RAWLK5X,2025-08-17 10:30:08,NHB250817103008.RAWLK60,2025-08-17 10:33:04,NHB250817103304.RAWLK64
1184,2025-08-17 10:40:08,NHB250817104008.RAWLK67,2025-08-17 10:43:04,NHB250817104304.RAWLK6B,2025-08-17 10:50:08,NHB250817105008.RAWLK6E,2025-08-17 10:53:04,NHB250817105304.RAWLK6J
1185,2025-08-17 11:00:07,NHB250817110007.RAWLK6M,2025-08-17 11:03:04,NHB250817110304.RAWLK6S,2025-08-17 11:10:08,NHB250817111008.RAWLK6V,2025-08-17 11:13:03,NHB250817111303.RAWLK6Z
1186,2025-08-17 11:20:07,NHB250817112007.RAWLK72,2025-08-17 11:23:04,NHB250817112304.RAWLK76,2025-08-17 11:30:08,NHB250817113008.RAWLK79,2025-08-17 11:33:04,NHB250817113304.RAWLK7D
1187,2025-08-17 11:40:08,NHB250817114008.RAWLK7G,2025-08-17 11:43:04,NHB250817114304.RAWLK7L,2025-08-17 11:50:08,NHB250817115008.RAWLK7P,2025-08-17 11:53:03,NHB250817115303.RAWLK7U
1188,2025-08-17 12:00:08,NHB250817120008.RAWLK7X,2025-08-17 12:03:04,NHB250817120304.RAWLK81,2025-08-17 12:10:07,NHB250817121007.RAWLK84,2025-08-17 12:13:03,NHB250817121303.RAWLK88
1189,2025-08-17 12:20:08,NHB250817122008.RAWLK8B,2025-08-17 12:23:03,NHB250817122303.RAWLK8F,2025-08-17 12:30:08,NHB250817123008.RAWLK8J,2025-08-17 12:33:04,NHB250817123304.RAWLK8N
1190,2025-08-17 12:40:07,NHB250817124007.RAWLK8S,2025-08-17 12:43:04,NHB250817124304.RAWLK8W,2025-08-17 12:50:08,NHB250817125008.RAWLK8Z,2025-08-17 12:53:04,NHB250817125304.RAWLK93
1191,2025-08-17 13:00:08,NHB250817130008.RAWLK96,2025-08-17 13:03:05,NHB250817130305.RAWLK9A,2025-08-17 13:10:07,NHB250817131007.RAWLK9D,2025-08-17 13:13:04,NHB250817131304.RAWLK9H
1192,2025-08-17 13:20:08,NHB250817132008.RAWLK9L,2025-08-17 13:23:03,NHB250817132303.RAWLK9R,2025-08-17 13:30:07,NHB250817133007.RAWLK9U,2025-08-17 13:33:04,NHB250817133304.RAWLK9Y
1193,2025-08-17 13:40:08,NHB250817134008.RAWLKA1,2025-08-17 13:43:03,NHB250817134303.RAWLKA5,2025-08-17 13:50:08,NHB250817135008.RAWLKA8,2025-08-17 13:53:05,NHB250817135305.RAWLKAC
1194,2025-08-17 14:00:08,NHB250817140008.RAWLKAF,2025-08-17 14:03:04,NHB250817140304.RAWLKAK,2025-08-17 14:10:08,NHB250817141008.RAWLKAN,2025-08-17 14:13:04,NHB250817141304.RAWLKAT
1195,2025-08-17 14:20:08,NHB250817142008.RAWLKAW,2025-08-17 14:23:03,NHB250817142303.RAWLKB0,2025-08-17 14:30:08,NHB250817143008.RAWLKB3,2025-08-17 14:33:03,NHB250817143303.RAWLKB7
1196,2025-08-17 14:40:08,NHB250817144008.RAWLKBA,2025-08-17 14:43:04,NHB250817144304.RAWLKBE,2025-08-17 14:50:08,NHB250817145008.RAWLKBH,2025-08-17 14:53:03,NHB250817145303.RAWLKBM
1197,2025-08-17 15:00:07,NHB250817150007.RAWLKBR,2025-08-17 15:03:04,NHB250817150304.RAWLKBV,2025-08-17 15:10:08,NHB250817151008.RAWLKBY,2025-08-17 15:13:03,NHB250817151303.RAWLKC2
1198,2025-08-17 15:20:08,NHB250817152008.RAWLKC5,2025-08-17 15:23:04,NHB250817152304.RAWLKC9,2025-08-17 15:30:08,NHB250817153008.RAWLKCC,2025-08-17 15:33:03,NHB250817153303.RAWLKCG
1199,2025-08-17 15:40:08,NHB250817154008.RAWLKCK,2025-08-17 15:43:04,NHB250817154304.RAWLKCP,2025-08-17 15:50:08,NHB250817155008.RAWLKCT,2025-08-17 15:53:04,NHB250817155304.RAWLKCX
1200,2025-08-17 16:00:07,NHB250817160007.RAWLKD0,2025-08-17 16:03:03,NHB250817160303.RAWLKD4,2025-08-17 16:10:08,NHB250817161008.RAWLKD7,2025-08-17 16:13:04,NHB250817161304.RAWLKDB
1201,2025-08-17 16:20:08,NHB250817162008.RAWLKDE,2025-08-17 16:23:04,NHB250817162304.RAWLKDJ,2025-08-17 16:30:08,NHB250817163008.RAWLKDM,2025-08-17 16:33:03,NHB250817163303.RAWLKDS
1202,2025-08-17 16:40:08,NHB250817164008.RAWLKDV,2025-08-17 16:43:03,NHB250817164303.RAWLKDZ,2025-08-17 16:50:07,NHB250817165007.RAWLKE2,2025-08-17 16:53:03,NHB250817165303.RAWLKE6
1203,2025-08-17 17:00:07,NHB250817170007.RAWLKE9,2025-08-17 17:03:03,NHB250817170303.RAWLKED,2025-08-17 17:10:08,NHB250817171008.RAWLKEG,2025-08-17 17:13:03,NHB250817171303.RAWLKEL
1204,2025-08-17 17:20:07,NHB250817172007.RAWLKEP,2025-08-17 17:23:04,NHB250817172304.RAWLKEU,2025-08-17 17:30:07,NHB250817173007.RAWLKEX,2025-08-17 17:33:03,NHB250817173303.RAWLKF1
1205,2025-08-17 17:40:07,NHB250817174007.RAWLKF4,2025-08-17 17:43:03,NHB250817174303.RAWLKF8,2025-08-17 17:50:07,NHB250817175007.RAWLKFB,2025-08-17 17:53:04,NHB250817175304.RAWLKFF
1206,2025-08-17 18:00:08,NHB250817180008.RAWLKFJ,2025-08-17 18:03:04,NHB250817180304.RAWLKFN,2025-08-17 18:10:07,NHB250817181007.RAWLKFS,2025-08-17 18:13:03,NHB250817181303.RAWLKFW
1207,2025-08-17 18:20:07,NHB250817182007.RAWLKFZ,2025-08-17 18:23:04,NHB250817182304.RAWLKG3,2025-08-17 18:30:08,NHB250817183008.RAWLKG6,2025-08-17 18:33:03,NHB250817183303.RAWLKGA
1208,2025-08-17 18:40:07,NHB250817184007.RAWLKGD,2025-08-17 18:43:03,NHB250817184303.RAWLKGH,2025-08-17 18:50:08,NHB250817185008.RAWLKGL,2025-08-17 18:53:03,NHB250817185303.RAWLKGR
1209,2025-08-17 19:00:07,NHB250817190007.RAWLKGU,2025-08-17 19:03:03,NHB250817190303.RAWLKGY,2025-08-17 19:10:08,NHB250817191008.RAWLKH1,2025-08-17 19:13:03,NHB250817191303.RAWLKH5
1210,2025-08-17 19:20:07,NHB250817192007.RAWLKH8,2025-08-17 19:23:04,NHB250817192304.RAWLKHC,2025-08-17 19:30:08,NHB250817193008.RAWLKHF,2025-08-17 19:33:04,NHB250817193304.RAWLKHK
1211,2025-08-17 19:40:08,NHB250817194008.RAWLKHN,2025-08-17 19:43:04,NHB250817194304.RAWLKHT,2025-08-17 19:50:07,NHB250817195007.RAWLKHW,2025-08-17 19:53:03,NHB250817195303.RAWLKJ0
1212,2025-08-17 20:00:08,NHB250817200008.RAWLKJ3,2025-08-17 20:03:04,NHB250817200304.RAWLKJ7,2025-08-17 20:10:08,NHB250817201008.RAWLKJA,2025-08-17 20:13:03,NHB250817201303.RAWLKJE
1213,2025-08-17 20:20:07,NHB250817202007.RAWLKJH,2025-08-17 20:23:03,NHB250817202303.RAWLKJM,2025-08-17 20:30:08,NHB250817203008.RAWLKJR,2025-08-17 20:33:03,NHB250817203303.RAWLKJV
1214,2025-08-17 20:40:08,NHB250817204008.RAWLKJY,2025-08-17 20:43:04,NHB250817204304.RAWLKK2,2025-08-17 20:50:08,NHB250817205008.RAWLKK5,2025-08-17 20:53:04,NHB250817205304.RAWLKK9
1215,2025-08-17 21:00:08,NHB250817210008.RAWLKKC,2025-08-17 21:03:04,NHB250817210304.RAWLKKG,2025-08-17 21:10:07,NHB250817211007.RAWLKKK,2025-08-17 21:13:04,NHB250817211304.RAWLKKP
1216,2025-08-17 21:20:08,NHB250817212008.RAWLKKT,2025-08-17 21:23:04,NHB250817212304.RAWLKKX,2025-08-17 21:30:07,NHB250817213007.RAWLKL0,2025-08-17 21:33:04,NHB250817213304.RAWLKL4
1217,2025-08-17 21:40:08,NHB250817214008.RAWLKL7,2025-08-17 21:43:03,NHB250817214303.RAWLKLB,2025-08-17 21:50:08,NHB250817215008.RAWLKLE,2025-08-17 21:53:04,NHB250817215304.RAWLKLJ
1218,2025-08-17 22:00:08,NHB250817220008.RAWLKLM,2025-08-17 22:03:03,NHB250817220303.RAWLKLS,2025-08-17 22:10:08,NHB250817221008.RAWLKLV,2025-08-17 22:13:04,NHB250817221304.RAWLKLZ
1219,2025-08-17 22:20:08,NHB250817222008.RAWLKM2,2025-08-17 22:23:03,NHB250817222303.RAWLKM6,2025-08-17 22:30:08,NHB250817223008.RAWLKM9,2025-08-17 22:33:03,NHB250817223303.RAWLKMD
1220,2025-08-17 22:40:08,NHB250817224008.RAWLKMG,2025-08-17 22:43:03,NHB250817224303.RAWLKML,2025-08-17 22:50:08,NHB250817225008.RAWLKMP,2025-08-17 22:53:04,NHB250817225304.RAWLKMU
1221,2025-08-17 23:00:07,NHB250817230007.RAWLKMX,2025-08-17 23:03:04,NHB250817230304.RAWLKN1,2025-08-17 23:10:07,NHB250817231007.RAWLKN4,2025-08-17 23:13:03,NHB250817231303.RAWLKN8
1222,2025-08-17 23:20:09,NHB250817232009.RAWLKNB,2025-08-17 23:23:05,NHB250817232305.RAWLKNF,2025-08-17 23:30:07,NHB250817233007.RAWLKNJ,2025-08-17 23:33:04,NHB250817233304.RAWLKNN
1223,2025-08-17 23:40:08,NHB250817234008.RAWLKNS,2025-08-17 23:43:03,NHB250817234303.RAWLKNW,2025-08-17 23:50:07,NHB250817235007.RAWLKNZ,2025-08-17 23:53:04,NHB250817235304.RAWLKP3
1224,2025-08-18 00:00:07,NHB250818000007.RAWLKP6,2025-08-18 00:03:04,NHB250818000304.RAWLKPA,2025-08-18 00:10:07,NHB250818001007.RAWLKPD,2025-08-18 00:13:04,NHB250818001304.RAWLKPH
1225,2025-08-18 00:20:07,NHB250818002007.RAWLKPL,2025-08-18 00:23:04,NHB250818002304.RAWLKPR,2025-08-18 00:30:07,NHB250818003007.RAWLKPU,2025-08-18 00:33:03,NHB250818003303.RAWLKPY
1226,2025-08-18 00:40:07,NHB250818004007.RAWLKR1,2025-08-18 00:43:04,NHB250818004304.RAWLKR5,2025-08-18 00:50:08,NHB250818005008.RAWLKR8,2025-08-18 00:53:03,NHB250818005303.RAWLKRC
1227,2025-08-18 01:00:07,NHB250818010007.RAWLKRF,2025-08-18 01:03:03,NHB250818010303.RAWLKRK,2025-08-18 01:10:07,NHB250818011007.RAWLKRN,2025-08-18 01:13:04,NHB250818011304.RAWLKRT
1228,2025-08-18 01:20:07,NHB250818012007.RAWLKRW,2025-08-18 01:23:03,NHB250818012303.RAWLKS0,2025-08-18 01:30:07,NHB250818013007.RAWLKS3,2025-08-18 01:33:03,NHB250818013303.RAWLKS7
1229,2025-08-18 01:40:07,NHB250818014007.RAWLKSA,2025-08-18 01:43:03,NHB250818014303.RAWLKSE,2025-08-18 01:50:08,NHB250818015008.RAWLKSH,2025-08-18 01:53:04,NHB250818015304.RAWLKSM
1230,2025-08-18 02:00:08,NHB250818020008.RAWLKSR,2025-08-18 02:03:03,NHB250818020303.RAWLKSV,2025-08-18 02:10:08,NHB250818021008.RAWLKSY,2025-08-18 02:13:03,NHB250818021303.RAWLKT2
1231,2025-08-18 02:20:09,NHB250818022009.RAWLKT5,2025-08-18 02:23:03,NHB250818022303.RAWLKT9,2025-08-18 02:30:08,NHB250818023008.RAWLKTC,2025-08-18 02:33:03,NHB250818023303.RAWLKTG
1232,2025-08-18 02:40:08,NHB250818024008.RAWLKTK,2025-08-18 02:43:03,NHB250818024303.RAWLKTP,2025-08-18 02:50:08,NHB250818025008.RAWLKTT,2025-08-18 02:53:03,NHB250818025303.RAWLKTX
1233,2025-08-18 03:00:07,NHB250818030007.RAWLKU0,2025-08-18 03:03:03,NHB250818030303.RAWLKU4,2025-08-18 03:10:08,NHB250818031008.RAWLKU7,2025-08-18 03:13:04,NHB250818031304.RAWLKUB
1234,2025-08-18 03:20:07,NHB250818032007.RAWLKUE,2025-08-18 03:23:04,NHB250818032304.RAWLKUJ,2025-08-18 03:30:07,NHB250818033007.RAWLKUM,2025-08-18 03:33:03,NHB250818033303.RAWLKUS
1235,2025-08-18 03:40:08,NHB250818034008.RAWLKUV,2025-08-18 03:43:03,NHB250818034303.RAWLKUZ,2025-08-18 03:50:08,NHB250818035008.RAWLKV2,2025-08-18 03:53:04,NHB250818035304.RAWLKV6
1236,2025-08-18 04:00:08,NHB250818040008.RAWLKV9,2025-08-18 04:03:03,NHB250818040303.RAWLKVD,2025-08-18 04:10:08,NHB250818041008.RAWLKVG,2025-08-18 04:13:04,NHB250818041304.RAWLKVL
1237,2025-08-18 04:20:08,NHB250818042008.RAWLKVP,2025-08-18 04:23:03,NHB250818042303.RAWLKVU,2025-08-18 04:30:08,NHB250818043008.RAWLKVX,2025-08-18 04:33:04,NHB250818043304.RAWLKW1
1238,2025-08-18 04:40:07,NHB250818044007.RAWLKW4,2025-08-18 04:43:04,NHB250818044304.RAWLKW8,2025-08-18 04:50:07,NHB250818045007.RAWLKWB,2025-08-18 04:53:03,NHB250818045303.RAWLKWF
1239,2025-08-18 05:00:08,NHB250818050008.RAWLKWJ,2025-08-18 05:03:04,NHB250818050304.RAWLKWN,2025-08-18 05:10:08,NHB250818051008.RAWLKWS,2025-08-18 05:13:03,NHB250818051303.RAWLKWW
1240,2025-08-18 05:20:07,NHB250818052007.RAWLKWZ,2025-08-18 05:23:04,NHB250818052304.RAWLKX3,2025-08-18 05:30:08,NHB250818053008.RAWLKX6,2025-08-18 05:33:03,NHB250818053303.RAWLKXA
1241,2025-08-18 05:40:08,NHB250818054008.RAWLKXD,2025-08-18 05:43:03,NHB250818054303.RAWLKXH,2025-08-18 05:50:08,NHB250818055008.RAWLKXL,2025-08-18 05:53:04,NHB250818055304.RAWLKXR
1242,2025-08-18 06:00:09,NHB250818060009.RAWLKXU,2025-08-18 06:03:04,NHB250818060304.RAWLKXY,2025-08-18 06:10:07,NHB250818061007.RAWLKY1,2025-08-18 06:13:04,NHB250818061304.RAWLKY5
1243,2025-08-18 06:20:08,NHB250818062008.RAWLKY8,2025-08-18 06:23:03,NHB250818062303.RAWLKYC,2025-08-18 06:30:08,NHB250818063008.RAWLKYF,2025-08-18 06:33:03,NHB250818063303.RAWLKYK
1244,2025-08-18 06:40:07,NHB250818064007.RAWLKYN,2025-08-18 06:43:03,NHB250818064303.RAWLKYT,2025-08-18 06:50:08,NHB250818065008.RAWLKYW,2025-08-18 06:53:04,NHB250818065304.RAWLKZ0
1245,2025-08-18 07:00:08,NHB250818070008.RAWLKZ3,2025-08-18 07:03:04,NHB250818070304.RAWLKZ7,2025-08-18 07:10:07,NHB250818071007.RAWLKZA,2025-08-18 07:13:04,NHB250818071304.RAWLKZE
1246,2025-08-18 07:20:09,NHB250818072009.RAWLKZH,2025-08-18 07:23:04,NHB250818072304.RAWLKZM,2025-08-18 07:30:07,NHB250818073007.RAWLKZR,2025-08-18 07:33:04,NHB250818073304.RAWLKZV
1247,2025-08-18 07:40:08,NHB250818074008.RAWLKZY,2025-08-18 07:43:03,NHB250818074303.RAWLL02,2025-08-18 07:50:07,NHB250818075007.RAWLL05,2025-08-18 07:53:03,NHB250818075303.RAWLL09
1248,2025-08-18 08:00:07,NHB250818080007.RAWLL0C,2025-08-18 08:03:04,NHB250818080304.RAWLL0G,2025-08-18 08:10:07,NHB250818081007.RAWLL0K,2025-08-18 08:13:04,NHB250818081304.RAWLL0P
1249,2025-08-18 08:20:07,NHB250818082007.RAWLL0T,2025-08-18 08:23:03,NHB250818082303.RAWLL0X,2025-08-18 08:30:07,NHB250818083007.RAWLL10,2025-08-18 08:33:03,NHB250818083303.RAWLL14
1250,2025-08-18 08:40:08,NHB250818084008.RAWLL17,2025-08-18 08:43:03,NHB250818084303.RAWLL1B,2025-08-18 08:50:07,NHB250818085007.RAWLL1E,2025-08-18 08:53:03,NHB250818085303.RAWLL1J
1251,2025-08-18 09:00:08,NHB250818090008.RAWLL1M,2025-08-18 09:03:03,NHB250818090303.RAWLL1S,2025-08-18 09:10:08,NHB250818091008.RAWLL1V,2025-08-18 09:13:03,NHB250818091303.RAWLL1Z
1252,2025-08-18 09:20:07,NHB250818092007.RAWLL22,2025-08-18 09:23:03,NHB250818092303.RAWLL26,2025-08-18 09:30:08,NHB250818093008.RAWLL29,2025-08-18 09:33:04,NHB250818093304.RAWLL2D
1253,2025-08-18 09:40:08,NHB250818094008.RAWLL2G,2025-08-18 09:43:05,NHB250818094305.RAWLL2L,2025-08-18 09:50:08,NHB250818095008.RAWLL2P,2025-08-18 09:53:03,NHB250818095303.RAWLL2U
1254,2025-08-18 10:00:07,NHB250818100007.RAWLL2X,2025-08-18 10:03:03,NHB250818100303.RAWLL31,2025-08-18 10:10:08,NHB250818101008.RAWLL34,2025-08-18 10:13:04,NHB250818101304.RAWLL38
1255,2025-08-18 10:20:07,NHB250818102007.RAWLL3B,2025-08-18 10:23:03,NHB250818102303.RAWLL3F,2025-08-18 10:30:08,NHB250818103008.RAWLL3J,2025-08-18 10:33:03,NHB250818103303.RAWLL3N
1256,2025-08-18 10:40:08,NHB250818104008.RAWLL3S,2025-08-18 10:43:04,NHB250818104304.RAWLL3W,2025-08-18 10:50:07,NHB250818105007.RAWLL3Z,2025-08-18 10:53:05,NHB250818105305.RAWLL43
1257,2025-08-18 11:00:08,NHB250818110008.RAWLL46,2025-08-18 11:03:04,NHB250818110304.RAWLL4A,2025-08-18 11:10:09,NHB250818111009.RAWLL4D,2025-08-18 11:13:03,NHB250818111303.RAWLL4H
1258,2025-08-18 11:20:08,NHB250818112008.RAWLL4L,2025-08-18 11:23:04,NHB250818112304.RAWLL4R,2025-08-18 11:30:08,NHB250818113008.RAWLL4U,2025-08-18 11:33:04,NHB250818113304.RAWLL4Y
1259,2025-08-18 11:40:08,NHB250818114008.RAWLL51,2025-08-18 11:43:04,NHB250818114304.RAWLL55,2025-08-18 11:50:08,NHB250818115008.RAWLL58,2025-08-18 11:53:04,NHB250818115304.RAWLL5C
1260,2025-08-18 12:00:07,NHB250818120007.RAWLL5F,2025-08-18 12:03:04,NHB250818120304.RAWLL5K,2025-08-18 12:10:07,NHB250818121007.RAWLL5N,2025-08-18 12:13:03,NHB250818121303.RAWLL5T
1261,2025-08-18 12:20:08,NHB250818122008.RAWLL5W,2025-08-18 12:23:04,NHB250818122304.RAWLL60,2025-08-18 12:30:08,NHB250818123008.RAWLL63,2025-08-18 12:33:03,NHB250818123303.RAWLL67
1262,2025-08-18 12:40:08,NHB250818124008.RAWLL6A,2025-08-18 12:43:03,NHB250818124303.RAWLL6E,2025-08-18 12:50:08,NHB250818125008.RAWLL6H,2025-08-18 12:53:03,NHB250818125303.RAWLL6M
1263,2025-08-18 13:00:08,NHB250818130008.RAWLL6R,2025-08-18 13:03:03,NHB250818130303.RAWLL6V,2025-08-18 13:10:08,NHB250818131008.RAWLL6Y,2025-08-18 13:13:03,NHB250818131303.RAWLL72
